Customer ID,total_orders,total_items,total_spend,unique_products
16843,35,18502,19571.43,317
16844,2,281,614.34,26
16845,1,167,253.88,20
16846,3,517,842.41,47
16847,2,255,614.89,37
16848,4,780,1411.62,75
16849,1,33,124.57,8
16850,1,249,332.41,19
16851,3,271,342.45,17
16852,2,56,144.91,9
16854,2,997,1408.96,72
16855,2,164,328.40000000000003,19
16856,3,171,358.49,16
16857,1,168,352.8,11
16858,10,1423,4292.59,75
16859,7,1899,1932.41,87
16860,3,625,1610.62,35
16861,5,616,946.59,39
16862,4,513,662.33,34
16863,3,640,834.27,43
16864,2,283,409.25,17
16865,1,157,130.95,15
16866,3,60,207.74,10
16867,1,58,76.74000000000001,6
16868,3,112,384.56,47
16869,4,583,817.12,113
16870,1,278,450.16,28
16871,6,1253,2812.34,131
16872,6,1079,1213.13,12
16873,12,8601,14617.39,252
16874,1,78,209.89000000000001,31
16875,11,2099,4234.53,161
16876,1,181,136.01,32
16877,6,458,846.62,111
16878,1,12,13.3,3
16880,8,904,1813.21,130
16881,1,600,432.0,1
16882,3,424,705.12,39
16883,19,1016,2246.06,159
16884,4,520,1070.97,64
16885,4,358,684.6,121
16886,1,48,134.0,8
16887,3,423,658.17,94
16888,3,145,434.2,44
16889,6,1611,2526.65,163
16890,3,243,285.41,17
16891,11,652,1727.94,335
16892,7,367,754.75,119
16893,2,117,249.89000000000001,80
16894,3,503,1306.96,186
16895,5,421,1102.9,135
16896,1,18,103.95,18
16897,2,73,289.78,37
16898,5,695,885.21,223
16899,8,811,1695.77,101
16900,3,833,887.11,78
16901,1,42,204.26,23
16902,1,629,1706.88,43
16903,3,717,1041.75,148
16904,21,2607,4675.36,484
16905,17,1913,4706.77,171
16906,7,590,1410.92,180
16907,9,451,1470.89,109
16908,1,61,252.59,20
16909,1,436,379.14,18
16910,8,884,1508.96,318
16911,2,161,255.25,30
16912,15,1689,4460.51,130
16913,3,229,423.91,18
16914,1,112,183.76,25
16915,11,190,1543.18,54
16916,4,649,902.02,180
16917,2,792,1851.88,45
16918,16,2066,3206.54,280
16919,24,2333,4909.66,230
16920,1,81,355.45,23
16921,3,275,409.21,78
16922,1,281,611.08,122
16923,32,6190,13157.130000000001,431
16924,3,467,829.89,69
16925,1,123,125.65,18
16926,5,197,1169.6100000000001,63
16927,3,993,543.05,5
16928,29,2587,3897.5299999999997,135
16929,7,929,1295.39,51
16930,3,339,378.89,47
16931,23,3357,5032.22,466
16932,3,217,412.55,116
16933,9,1533,3099.3,213
16934,6,936,2083.14,128
16935,3,273,530.86,55
16936,2,339,548.29,122
16937,1,123,196.25,49
16938,9,5041,6995.360000000001,547
16939,3,229,433.84999999999997,38
16940,8,4503,6427.66,360
16941,1,12,33.0,2
16942,9,805,1904.99,159
16943,5,147,1299.49,24
16944,1,27,101.36,7
16945,33,5889,8548.16,231
16946,5,509,1222.04,69
16947,5,655,955.21,50
16948,7,2091,868.77,20
16949,6,791,1286.27,57
16950,10,2432,3541.77,111
16951,3,1318,1277.75,73
16952,5,343,795.83,76
16953,1,10,20.8,1
16954,20,4086,6081.88,83
16955,6,723,1120.31,33
16956,1,114,308.74,16
16957,2,172,416.64,15
16958,1,514,778.49,69
16959,1,49,117.35000000000001,7
16960,8,1492,1990.88,334
16961,3,482,794.56,52
16962,1,158,251.04,15
16963,1,35,110.55000000000001,7
16964,2,49,207.85,6
16965,1,291,201.19,26
16966,7,1981,2154.97,8
16967,1,333,319.02,21
16968,2,326,439.43,31
16969,3,816,650.41,42
16970,1,12,71.4,2
16971,1,72,357.21,40
16972,2,183,749.0,54
16973,1,60,127.0,6
16974,2,70,365.5,5
16975,3,586,926.12,44
16976,1,88,251.51999999999998,2
16977,4,142,496.0,25
16978,3,285,768.88,65
16979,9,1451,2859.74,82
16980,3,990,1422.83,91
16982,1,182,384.06,22
16983,11,2315,3490.53,151
16984,9,5127,10350.53,669
16985,23,3103,10923.16,130
16986,11,2539,4888.75,65
16987,11,671,2521.4,155
16988,2,158,382.67,20
16989,6,1233,1133.25,7
16990,2,200,344.0,1
16991,1,793,1041.21,74
16992,13,2061,5476.5,212
16993,2,285,1950.95,19
16996,9,919,2123.61,32
16997,3,360,702.0,7
16998,5,104,402.0,2
16999,2,294,484.82,21
17000,2,305,406.3,26
17001,19,3782,6640.8,108
17002,7,1265,2571.55,64
17003,4,494,828.21,90
17004,4,1233,2324.36,48
17005,2,691,622.36,14
17006,8,572,1635.27,103
17007,7,717,1120.1000000000001,63
17008,1,24,81.36,1
17009,1,336,242.06,10
17010,1,118,195.36,11
17011,3,792,671.7,27
17012,1,251,360.61,34
17014,3,243,583.4300000000001,63
17015,3,1978,1838.61,182
17016,1,309,552.4,41
17017,29,9397,12576.99,120
17018,6,456,2287.7,26
17019,11,2396,3602.29,344
17020,2,860,935.62,64
17021,6,992,1182.22,35
17022,2,180,260.0,16
17023,3,530,800.1800000000001,48
17024,3,69,95.85,2
17025,5,885,1349.67,31
17026,3,107,175.83,4
17027,9,645,1310.63,126
17028,3,856,1593.83,85
17029,7,1265,2137.3,19
17030,1,146,146.87,11
17031,6,1595,2773.85,34
17032,8,1667,2984.32,183
17033,4,871,1332.79,33
17034,5,694,1276.42,49
17035,4,327,613.59,29
17036,1,76,176.9,12
17037,1,656,1267.32,75
17038,2,535,743.17,61
17039,1,689,1954.99,44
17040,2,189,463.25,15
17041,6,1303,1655.2,93
17042,5,990,1036.58,74
17043,8,1616,2593.65,175
17044,12,5722,11962.300000000001,92
17045,5,294,827.6800000000001,44
17046,5,1636,1906.07,76
17047,6,1184,2289.23,114
17048,7,1068,2071.68,88
17049,19,4273,9942.53,316
17050,11,2432,4648.59,193
17051,4,507,706.49,107
17052,1,251,399.09,72
17053,1,122,498.48,13
17054,5,804,1356.33,64
17055,1,83,232.85000000000002,24
17056,1,26,128.60000000000002,8
17057,1,129,294.74,48
17058,3,592,1179.89,51
17059,9,3107,4864.57,349
17060,1,216,234.24,5
17061,11,1526,5232.2300000000005,57
17062,6,644,889.75,82
17063,13,1899,3638.53,150
17064,3,316,855.45,53
17065,2,82,194.7,6
17066,1,93,228.34,17
17067,3,322,454.54,8
17068,47,4351,8987.68,250
17069,14,3230,5517.2300000000005,202
17070,2,232,437.42,102
17071,13,1934,3793.71,141
17072,1,212,273.35,20
17073,4,759,1446.09,142
17074,1,19,203.05,4
17075,10,785,2236.63,153
17076,6,514,1242.75,31
17077,1,36,306.0,1
17078,2,788,378.2,28
17079,1,24,118.80000000000001,2
17080,7,569,957.53,26
17081,6,381,949.39,166
17082,6,2526,4732.03,117
17083,9,1955,4049.79,30
17084,3,3178,5001.21,263
17085,28,3583,7847.67,411
17086,6,1859,2050.08,76
17087,1,113,221.53,12
17088,4,868,1991.01,96
17089,1,35,128.45,4
17090,13,1344,3080.1800000000003,54
17091,19,3732,7495.75,242
17092,11,3768,5511.41,273
17093,1,114,235.88,13
17094,2,212,402.20000000000005,18
17095,7,1695,2572.25,110
17096,11,1559,3697.9300000000003,162
17098,3,125,591.07,10
17099,1,317,582.17,40
17100,2,800,971.74,65
17101,7,1175,2507.05,54
17102,1,2,25.5,1
17103,1,471,424.3,32
17104,1,149,474.03000000000003,19
17105,2,693,665.78,80
17106,1,153,481.58000000000004,51
17107,10,7530,16052.72,377
17108,1,31,174.95,9
17109,8,788,1291.71,124
17110,3,136,499.9,38
17111,2,581,459.58,44
17112,1,130,197.57,44
17113,6,913,2305.59,122
17114,8,215,801.12,85
17115,7,885,2761.4900000000002,102
17116,1,392,389.78,47
17117,1,68,116.2,9
17118,1,154,157.02,10
17119,2,334,606.91,35
17120,1,120,307.46,18
17121,1,106,314.74,12
17122,4,368,570.5,23
17123,3,676,977.1700000000001,37
17124,1,129,294.24,31
17125,1,281,230.5,34
17126,9,1426,2016.43,295
17127,5,340,1155.0300000000002,27
17128,1,76,157.09,14
17129,1,5,31.85,2
17131,5,983,2463.17,78
17132,2,963,1220.91,62
17133,12,10107,14622.33,22
17134,3,144,625.3,31
17135,10,1686,1722.18,98
17136,1,256,231.68,14
17137,6,680,1099.81,125
17138,7,2024,4417.27,234
17139,25,9853,19566.76,447
17140,1,296,454.12,16
17141,4,423,727.58,138
17142,4,322,1275.25,78
17143,2,314,880.97,82
17144,2,483,984.57,42
17145,4,2591,3120.91,168
17146,13,2188,5852.64,164
17147,9,1308,3199.95,99
17148,1,82,124.88,9
17149,1,18,143.10000000000002,6
17150,6,397,1357.95,64
17151,1,42,231.90000000000003,4
17152,4,577,2016.5,9
17153,1,104,213.78,14
17154,1,490,329.34,23
17155,7,987,892.46,43
17156,1,391,591.87,39
17157,19,2092,5151.900000000001,78
17158,5,1147,1980.0,74
17159,5,1348,2099.59,115
17160,17,8390,10209.16,215
17161,1,537,856.01,52
17162,10,1001,1715.46,81
17163,4,531,699.78,27
17164,7,1501,2467.35,92
17165,6,788,1794.32,77
17166,2,78,206.34,11
17167,3,429,867.11,64
17168,1,220,400.2,21
17169,3,671,1156.73,64
17170,2,152,178.68,8
17171,2,225,384.59000000000003,25
17172,3,1215,956.5699999999999,39
17173,8,1122,3766.6,36
17174,1,41,59.9,4
17175,4,866,1443.69,42
17176,3,576,902.3199999999999,37
17177,1,40,119.5,29
17178,1,100,432.96000000000004,31
17179,6,625,1507.26,75
17180,11,1809,2236.77,189
17181,3,268,309.85,28
17182,2,54,321.3,4
17183,6,1296,3347.31,42
17184,2,73,198.41000000000003,14
17185,3,119,229.46,38
17186,2,200,144.0,1
17187,2,426,467.71,21
17188,13,2569,4592.93,136
17189,5,601,953.63,101
17190,7,2218,1726.57,160
17191,15,2208,4310.34,269
17192,1,45,75.28,20
17193,9,1668,2310.04,28
17194,3,420,812.5,57
17195,1,486,562.98,31
17196,1,154,327.75,84
17197,1,191,1013.01,29
17198,3,357,692.22,89
17199,1,232,135.04000000000002,8
17200,4,367,356.71,25
17201,4,1004,1143.1,154
17202,1,55,160.65,8
17203,10,4597,5564.09,195
17204,9,2651,5504.6900000000005,110
17205,3,2214,999.35,27
17206,1,76,204.24,7
17207,1,233,292.62,55
17208,1,101,111.15,21
17209,3,723,595.7,36
17210,1,242,251.72,47
17211,13,2141,3773.35,217
17212,3,727,794.41,29
17213,13,2087,4869.400000000001,130
17214,6,272,1059.1200000000001,79
17215,1,104,186.15,11
17216,1,21,63.6,13
17217,2,93,210.1,27
17218,18,2066,3891.39,248
17219,2,188,259.13,43
17220,21,2663,4457.31,408
17221,5,713,976.62,115
17222,6,857,1579.51,94
17223,3,155,558.04,62
17224,1,65,100.86000000000001,8
17225,1,36,131.15,5
17226,3,853,895.47,51
17227,12,1681,1878.93,58
17228,13,2354,2820.03,199
17229,2,185,318.76,39
17230,18,3753,9388.49,141
17231,25,3681,7064.8,509
17232,2,202,417.77,30
17233,3,298,560.86,56
17234,1,55,149.89,14
17235,8,845,1562.98,52
17236,12,804,1929.26,123
17237,4,414,994.13,76
17238,32,3555,7331.67,486
17239,4,515,1189.45,18
17240,1,108,130.60000000000002,7
17241,12,859,2736.64,116
17242,5,1459,2889.2799999999997,44
17243,69,7932,20203.58,359
17244,5,1419,1826.04,109
17245,2,307,371.63,24
17246,2,36,38.92,6
17247,1,105,280.09000000000003,53
17248,2,276,500.54,85
17249,1,79,68.03,27
17250,2,167,381.97,55
17251,3,377,798.98,65
17252,2,192,348.90999999999997,86
17253,1,43,178.26,18
17254,3,397,469.48,129
17255,4,583,781.7,163
17256,5,299,498.93,20
17257,2,187,189.78,14
17258,2,188,417.3,46
17259,6,844,1452.39,179
17260,1,23,120.95,6
17261,1,95,221.59,43
17262,11,635,2488.76,12
17263,1,36,63.440000000000005,23
17264,1,217,268.28,70
17265,2,389,550.01,106
17266,5,243,501.72,95
17267,2,158,317.2,37
17268,11,1395,1733.8899999999999,26
17269,1,314,491.81,110
17270,2,420,601.45,45
17271,1,113,204.3,46
17272,4,1778,2148.63,70
17273,1,133,141.12,12
17274,2,271,573.22,76
17275,1,71,114.1,23
17276,1,187,502.49,50
17277,2,430,1065.3500000000001,67
17278,2,195,271.24,17
17279,1,48,187.82999999999998,8
17280,1,74,118.86,6
17281,6,295,797.85,2
17282,5,2332,2308.54,168
17283,1,179,188.46,15
17284,8,2069,2788.06,285
17285,2,134,407.94,41
17286,3,368,389.18,89
17287,21,1955,3826.86,279
17288,11,1699,2468.43,233
17289,9,1237,2041.8,202
17290,8,1139,1487.96,184
17291,1,72,550.8000000000001,1
17292,2,131,271.75,14
17293,17,2228,3750.63,148
17294,2,297,467.79,17
17295,3,293,547.0,53
17296,1,216,338.13,32
17297,1,65,128.18,49
17298,5,852,954.26,61
17299,6,919,993.23,96
17300,2,467,393.64,37
17301,2,216,294.39,107
17302,5,575,1135.63,68
17303,1,144,250.04,53
17304,1,73,111.5,5
17305,1,1006,2135.46,9
17306,21,13747,9782.35,17
17307,11,3667,3999.8900000000003,22
17308,2,5148,4511.76,5
17309,3,181,320.39,33
17310,2,402,1025.1,1
17311,6,2755,3566.56,124
17312,3,372,644.3,11
17313,1,1402,2328.84,24
17314,17,3663,4904.43,200
17315,43,5088,9599.58,385
17316,1,44,124.45,35
17317,3,1146,2600.34,8
17318,1,59,157.32999999999998,17
17319,1,14,29.099999999999998,3
17320,6,1182,2444.85,86
17321,6,790,1665.21,241
17322,5,631,922.59,115
17323,12,1426,1551.04,168
17324,12,1485,2171.07,111
17325,3,465,609.5699999999999,39
17326,2,136,312.35,82
17327,2,59,152.35,3
17328,1,86,104.7,6
17329,5,430,998.53,80
17330,4,122,423.8,7
17331,1,16,175.2,1
17332,5,794,838.27,82
17333,1,375,494.25,28
17334,3,566,635.1500000000001,20
17335,2,210,497.04,34
17336,1,48,81.12,1
17337,4,1247,1981.06,421
17338,17,5780,11889.33,590
17339,3,172,302.36,10
17340,18,9497,19617.95,322
17341,5,831,1272.21,200
17342,4,521,1227.54,31
17343,6,454,1259.94,61
17344,2,200,457.36,64
17345,10,2008,1586.63,174
17346,26,3439,4998.61,517
17347,1,216,228.96,1
17348,9,2766,2442.29,326
17349,5,772,772.41,74
17350,7,1178,1893.701,124
17351,12,383,1988.23,45
17352,1,15,36.25,5
17353,4,2168,3242.0,7
17354,4,2531,3133.96,85
17355,1,249,273.31,28
17356,5,925,946.47,73
17357,2,152,384.39,41
17358,5,430,861.01,126
17359,2,237,284.46,36
17360,6,624,1200.51,189
17361,5,380,871.7900000000001,51
17362,7,549,1024.04,99
17363,3,499,920.46,34
17364,28,7464,11972.92,513
17365,15,8015,8184.49,395
17366,2,504,1077.24,120
17367,1,149,167.55,33
17368,14,2319,2758.29,195
17369,1,1152,979.2,1
17370,4,540,446.18,31
17371,6,281,655.37,135
17372,28,1863,4347.31,412
17373,7,738,1167.5,65
17374,3,155,727.11,34
17375,4,480,660.55,77
17376,4,244,453.64,41
17377,78,7335,17644.27,505
17378,1,1,10.95,1
17379,1,623,389.71999999999997,71
17380,3,252,645.0,5
17381,38,42879,36398.65,50
17382,8,457,902.28,16
17383,2,160,304.09000000000003,51
17384,3,121,507.55,15
17385,1,197,256.11,42
17386,7,1955,2812.77,32
17387,2,522,746.81,71
17388,11,2555,2675.37,41
17389,61,17880,57215.33,63
17390,1,49,149.3,12
17391,2,480,508.8,2
17392,3,450,585.92,66
17393,2,238,381.15000000000003,45
17394,1,241,203.86999999999998,4
17395,1,66,97.5,3
17396,14,2313,8409.6,29
17397,3,691,1198.28,132
17398,3,310,653.38,30
17400,8,2185,4623.28,345
17401,1,34,114.85,11
17402,23,1450,4635.5599999999995,105
17403,2,188,382.87,45
17405,3,726,1031.41,77
17406,13,1847,4186.95,155
17407,1,426,552.9,23
17408,3,163,316.09000000000003,7
17409,10,4089,7793.51,50
17410,5,616,1214.72,57
17411,5,608,1425.38,69
17412,16,2554,4220.22,161
17413,2,302,560.14,10
17414,6,6256,2249.52,6
17415,1,114,507.84,14
17416,22,8769,17298.45,324
17417,1,76,164.18,16
17418,3,521,670.0600000000001,40
17419,18,2884,6126.25,203
17420,6,446,953.58,43
17421,3,807,1059.41,46
17422,11,3538,3594.76,149
17423,3,790,1118.95,39
17425,2,407,759.1700000000001,42
17426,13,5187,8077.77,248
17427,1,34,100.8,2
17428,45,17356,31466.760000000002,422
17429,5,1286,1357.46,80
17430,4,455,622.57,30
17431,1,292,403.3,41
17432,9,1008,1728.99,213
17433,2,305,569.96,81
17434,7,1693,2373.82,100
17435,1,195,331.35,15
17436,5,178,534.0600000000001,8
17437,1,283,369.68,52
17438,5,553,1422.77,49
17439,1,370,325.74,8
17440,4,282,323.58,4
17441,1,245,293.35,21
17442,15,3134,4620.3,188
17446,2,198,120.89999999999999,6
17447,2,443,541.53,33
17448,46,11534,14523.67,569
17449,13,2483,4868.15,292
17450,51,83914,244784.25,144
17451,7,1203,1721.4,83
17453,2,219,486.72,19
17454,10,727,1547.94,98
17455,1,66,131.7,8
17456,2,508,975.5600000000001,59
17457,14,2695,5984.81,30
17458,2,282,529.58,81
17459,2,537,657.3,88
17460,16,954,2157.9700000000003,93
17461,3,770,735.82,104
17462,2,227,675.69,25
17463,7,1480,2535.26,234
17464,3,608,907.1400000000001,35
17465,7,1477,2542.79,103
17466,2,306,763.28,41
17467,1,20,102.6,4
17468,3,184,194.8,8
17469,17,2304,5051.25,165
17470,11,2731,2626.47,111
17471,1,153,321.65000000000003,19
17472,4,551,922.35,183
17473,2,270,607.0,33
17474,1,200,1047.0,6
17475,1,178,194.37,14
17476,2,224,489.86,29
17477,2,225,1144.3,44
17478,2,516,1272.8000000000002,40
17479,1,266,389.26000000000005,18
17480,2,581,882.23,50
17481,4,1061,1255.59,69
17482,2,240,775.64,50
17483,4,265,591.73,23
17484,2,339,209.57,14
17486,1,191,396.87,24
17487,1,37,160.55,8
17488,1,136,336.5,18
17489,2,428,376.64,28
17490,9,1531,2750.5,93
17491,17,3362,5653.67,105
17492,3,450,1122.42,32
17493,1,62,100.91,8
17494,1,26,54.7,3
17495,3,367,806.72,38
17496,4,675,1412.89,54
17497,2,59,287.25,7
17498,1,394,272.21999999999997,17
17499,2,1086,1341.3899999999999,66
17500,3,17,1138.0,3
17501,2,160,288.6,18
17502,4,376,689.1,25
17503,2,486,558.96,36
17504,18,5420,9490.17,244
17505,5,1242,2435.48,83
17506,1,139,302.2,14
17507,2,359,605.58,79
17509,8,3512,6083.64,75
17510,2,422,514.56,28
17511,60,117174,172132.87,657
17512,18,5434,5467.820000000001,102
17513,3,440,1158.8,18
17514,2,284,522.0,72
17515,9,527,1602.51,91
17516,6,522,947.5,150
17517,1,102,153.94,11
17518,2,267,329.42,71
17519,15,3230,4774.17,142
17520,1,365,546.81,30
17521,5,806,1278.06,65
17522,5,1034,1070.71,59
17523,4,872,652.74,25
17524,3,362,539.14,37
17525,3,338,1161.9,19
17526,12,1442,3939.24,67
17527,4,488,939.37,45
17528,8,2138,3628.5,183
17529,2,790,1240.25,78
17530,12,1741,2791.69,359
17531,3,472,1266.82,54
17532,1,30,65.34,4
17533,1,24,34.8,1
17534,5,860,1668.83,76
17535,1,136,164.4,13
17536,3,201,364.83,16
17537,2,699,887.6700000000001,74
17538,1,134,98.42,9
17539,4,708,1176.84,132
17540,6,588,1590.6000000000001,41
17541,1,44,119.86,31
17542,3,323,340.85,57
17543,1,62,120.05,13
17544,3,410,944.82,80
17545,6,682,1409.8600000000001,204
17547,2,223,727.85,22
17548,4,494,731.26,22
17549,2,210,148.86,5
17550,9,968,2506.64,250
17551,1,142,290.34,39
17552,12,1951,2786.77,78
17553,4,2288,3757.6,2
17554,5,1763,1952.45,58
17555,5,739,1045.74,220
17556,2,184,300.67,13
17557,4,310,575.46,28
17558,1,54,259.17,28
17559,1,270,167.62,12
17560,8,1588,1895.8,37
17561,4,381,703.02,163
17562,7,817,1122.38,48
17563,2,256,392.38,27
17564,3,146,454.01,38
17565,1,67,131.83,30
17566,2,497,869.77,113
17567,9,2908,4838.08,128
17568,1,275,374.45,61
17569,1,159,344.14,29
17570,1,1,100.0,1
17571,5,991,1630.91,290
17572,10,327,652.21,14
17573,3,308,380.6,24
17574,1,77,185.65,8
17575,1,72,171.7,5
17576,41,4583,8711.95,417
17577,2,179,348.75,20
17578,7,529,1047.33,57
17579,4,375,753.28,89
17580,5,223,541.02,78
17581,43,9519,17951.17,387
17582,5,603,1446.95,92
17583,1,55,135.95,7
17584,6,2464,5309.42,85
17585,7,2510,2064.71,295
17586,1,68,167.4,8
17587,1,67,176.71,42
17588,7,1379,2939.55,35
17589,18,8704,13837.94,601
17590,3,822,1468.02,162
17591,8,1028,2339.32,93
17592,1,38,148.3,13
17593,11,5595,8092.32,311
17594,4,1368,2497.88,70
17595,2,228,386.69,68
17596,13,7010,4491.46,274
17597,5,2215,3484.09,109
17598,1,126,409.98,10
17599,1,11,52.05,3
17600,1,144,161.67000000000002,13
17601,2,295,413.08,69
17602,14,5880,7354.43,450
17603,4,638,1788.38,104
17604,6,614,942.38,142
17605,1,71,160.75,13
17606,1,42,87.30000000000001,6
17607,1,269,333.81,22
17608,4,528,488.06,134
17609,11,1321,1887.8999999999999,317
17610,5,893,1511.94,114
17611,28,5341,8337.53,722
17612,18,3521,5394.86,213
17613,14,2490,4544.55,211
17614,1,235,386.32,97
17615,6,378,721.8000000000001,47
17616,4,288,734.4,1
17617,1,249,385.19,18
17618,11,1798,4001.64,202
17619,1,124,214.37,71
17620,1,60,81.44,4
17621,6,1110,3175.12,61
17622,2,379,1130.21,19
17623,7,799,2365.77,130
17624,4,958,1568.63,91
17625,8,3505,5978.9,429
17626,1,202,254.0,18
17627,1,676,296.36,10
17628,1,79,75.75,5
17629,10,1903,2455.52,129
17630,2,158,503.6,24
17631,7,591,998.49,66
17633,7,899,2057.39,84
17634,9,838,2358.59,209
17635,3,770,1265.58,60
17636,1,182,285.56,20
17637,2,280,547.0600000000001,35
17638,2,432,842.4000000000001,2
17639,6,576,615.17,59
17640,6,1692,3168.94,48
17642,5,1475,1824.49,88
17643,2,226,439.7,30
17644,20,3469,6028.6,160
17646,12,1308,3898.79,124
17647,3,82,331.65999999999997,12
17648,5,954,2216.37,114
17649,3,723,1578.89,88
17650,1,150,166.07999999999998,8
17651,16,4086,5703.52,198
17652,12,2509,4867.72,118
17653,4,1409,1207.56,44
17654,1,41,117.55,22
17655,9,1268,2976.38,75
17656,5,1399,1674.69,67
17657,1,60,126.0,7
17658,2,616,595.42,17
17659,14,1752,3586.9900000000002,150
17660,2,259,342.22,75
17662,2,184,412.92,14
17663,17,2297,5175.83,153
17664,4,1058,1166.23,68
17665,1,690,563.1,19
17666,5,1552,2047.8,30
17667,9,2192,3950.7,140
17668,2,93,347.75,14
17669,10,3505,6142.35,85
17670,1,110,205.7,11
17671,5,987,2009.16,54
17672,7,2758,5778.63,179
17673,13,3284,4173.88,195
17674,2,672,551.04,19
17675,70,16180,37642.48,345
17676,10,1764,2448.64,85
17677,54,20921,35058.46,346
17678,2,368,599.76,27
17679,7,1755,3577.61,70
17680,3,155,497.45000000000005,20
17681,5,450,731.2,12
17682,11,2281,4065.28,85
17683,3,781,819.01,41
17684,1,145,239.41,15
17685,12,3474,5454.95,124
17686,9,3583,8296.81,283
17687,1,210,432.68,26
17688,1,114,304.2,19
17689,2,300,317.08,17
17690,20,2939,6963.8,237
17691,4,315,637.55,37
17692,12,2338,2975.8,90
17693,1,231,200.47,16
17694,3,1493,1695.97,54
17695,5,1809,1746.04,46
17696,27,5891,7679.59,191
17697,1,93,338.95,19
17698,1,93,154.95,8
17699,2,208,442.0,17
17700,14,3469,6679.97,259
17701,1,109,417.95,24
17702,6,2153,3144.04,120
17703,4,897,1094.84,63
17704,2,343,885.19,27
17705,11,1301,2083.9,74
17706,31,7824,20272.15,408
17707,8,546,609.3,9
17708,4,387,884.1800000000001,57
17709,5,295,671.01,37
17710,1,158,293.5,20
17711,2,246,385.1,22
17712,1,215,522.91,29
17713,4,989,1198.09,55
17714,5,608,1410.18,69
17715,2,576,489.59999999999997,1
17716,24,8819,15956.970000000001,334
17717,1,344,376.92,26
17718,2,274,439.18,22
17719,15,2466,5396.04,111
17720,10,1589,2666.91,81
17721,1,107,307.21000000000004,11
17722,5,2412,3520.2200000000003,163
17723,7,912,3378.4000000000005,6
17724,3,300,1033.0,38
17725,11,2162,3439.08,115
17726,7,444,1092.06,52
17727,1,645,1060.25,66
17728,5,2146,4238.76,196
17729,1,247,438.65000000000003,23
17730,20,5300,7773.8,177
17731,6,707,1708.99,82
17732,8,1058,2166.42,90
17733,2,463,692.19,33
17734,6,741,1442.32,76
17735,26,10683,16790.33,391
17736,3,238,377.44,24
17737,2,108,168.24,8
17738,13,2776,4183.56,173
17739,18,2335,7730.59,56
17740,6,222,426.90000000000003,5
17741,2,114,101.1,6
17742,11,653,2098.48,52
17743,1,96,229.2,3
17744,7,3826,2649.14,121
17745,2,164,600.34,27
17746,4,688,904.1800000000001,32
17747,1,12,71.4,1
17748,1,111,358.15,17
17749,3,446,1026.18,52
17750,9,3747,1710.45,101
17751,1,147,157.85999999999999,31
17752,1,192,80.64,1
17753,4,124,382.06,63
17754,13,4366,4451.22,185
17756,3,399,728.75,54
17757,56,5011,9074.05,362
17758,12,3199,4964.03,403
17759,5,965,1261.88,114
17760,6,531,746.39,58
17761,1,398,712.78,19
17762,1,129,129.75,16
17763,4,41,86.15,11
17764,5,674,1513.57,126
17765,4,195,524.0,71
17766,2,155,299.61,21
17767,2,198,413.05,35
17768,7,2339,3292.73,134
17769,17,3157,7053.38,330
17770,5,365,1143.27,33
17771,4,373,387.41,63
17772,3,113,360.75,94
17773,2,254,575.37,48
17774,9,1585,3273.83,286
17775,1,72,56.4,3
17776,2,273,330.56,74
17777,3,501,647.56,141
17778,1,214,197.70000000000002,10
17779,3,396,650.32,73
17780,3,156,346.56,76
17781,2,34,188.02,12
17782,2,538,679.02,29
17783,3,438,376.96,91
17784,1,72,112.86,19
17785,3,227,403.38,48
17786,2,195,266.85,57
17787,4,896,1817.54,94
17788,2,211,1117.9,3
17789,2,199,397.15,27
17790,20,1387,2779.41,188
17791,1,46,106.1,10
17792,2,149,368.35,45
17793,1,226,300.34,49
17794,2,46,147.3,7
17795,2,305,342.83,43
17796,7,347,1236.39,149
17797,8,1086,1971.8700000000001,222
17798,1,138,178.07,43
17799,20,3674,6246.93,478
17800,9,732,1187.21,51
17801,3,820,770.03,66
17802,10,2705,4946.22,283
17803,1,98,184.66,27
17804,3,194,383.78000000000003,82
17805,2,1126,927.03,10
17806,1,727,546.04,43
17807,3,262,437.87,88
17808,4,143,262.64,29
17809,20,2995,10085.89,59
17810,2,118,373.16,51
17811,47,5278,9519.8,538
17812,7,444,911.99,162
17813,5,752,1698.07,297
17814,2,1435,1609.37,112
17815,1,612,591.96,13
17816,6,80,96.11,41
17817,6,353,788.15,115
17818,1,86,124.78,42
17819,12,1610,6021.05,66
17820,1,111,180.60999999999999,39
17821,1,162,334.62,6
17822,5,1375,2162.93,152
17823,2,252,449.25,88
17824,1,408,298.4,13
17825,4,516,701.96,24
17826,1,84,133.34,33
17827,6,1582,2376.17,240
17830,3,92,398.7,18
17831,1,12,35.400000000000006,2
17832,1,208,155.37,61
17833,1,143,338.46000000000004,28
17834,2,639,689.6700000000001,54
17835,3,344,342.24,45
17836,1,88,110.21000000000001,23
17837,8,510,1541.23,110
17838,13,3491,5604.64,141
17839,1,257,318.15,50
17840,1,128,175.9,44
17841,211,36584,68545.25,2116
17842,1,89,430.69,18
17843,2,251,320.4,58
17845,4,195,596.09,42
17846,1,1,2033.1,1
17847,2,29,129.69,9
17848,30,1404,3559.11,105
17849,8,224,1063.76,24
17850,155,21052,51208.87,100
17851,6,933,1552.35,185
17852,5,372,657.8100000000001,82
17853,3,625,1596.29,84
17854,6,607,1068.5,113
17855,1,197,208.97,17
